num_instances,team_name,workspace_name,file_name
3,3_The Studio,02. DXC,Design Futurism Templates
3,Team not visible,,File not visible
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,6_Zeos,06. ZEOS,SLA configuration
3,Team not visible,,File not visible
3,1_PRSB,02. DXC,D42 Design Check-in
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,6_Zeos,06. ZEOS,Backup_Returns 1.0
3,6_Zeos,06. ZEOS,File not visible
3,"Partner Tech - Partner Offers, Orders, Logistics, Analytics & Steering",04. Zalando Partner,Business Profile concept design
3,3_BD_Campaign design,02. DXC,Pinterest Templates
3,Partner Tech_z - Connected Retail (reference),04. Zalando Partner,Logistics // Zalevala
3,"Partner Tech - Partner Offers, Orders, Logistics, Analytics & Steering",04. Zalando Partner,ZRS_Return Slips_CR_comments
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,Partner Tech_z - Connected Retail (reference),04. Zalando Partner,CRT_print_documents_button
3,<Drafts>,,File not visible
3,3_BD_Campaign design,02. DXC,File not visible
3,Partner Tech_z - Zalando Direct (reference),04. Zalando Partner,Clickdummies Internat. Potential & Win Rate
3,5. Convert,03. Lounge,PCI DSS
3,Partner Communications,04. Zalando Partner,PC Guides Decks
3,<Drafts>,,File not visible
3,3_BD_Campaign design,02. DXC,Lululemon 23 - Crops Templates
3,<Drafts>,,ZDS Shared board
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,Partner Tech_z - Retail Operations (reference),04. Zalando Partner,Partner Tech DS - Stress Testing
3,ZMS PI&D Team,04. Zalando Partner,ZMS | Design Principles Workshop
3,<Drafts>,,File not visible
3,3_BD_Campaign design,02. DXC,File not visible
3,Partner Tech_z - Connected Retail (reference),04. Zalando Partner,Product framework/mapping goals - Workshop
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,2_Plus Membership (Phasing out),02. DXC,Inspiration / Benchmark
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,Partner Tech_z - Zalando Direct (reference),04. Zalando Partner,ZMS Holistic Reporting
3,<Drafts>,,File not visible
3,Partner Communications,04. Zalando Partner,Top Partner Day
3,ZMS PI&D Team,04. Zalando Partner,Design Critique | 24.11.22 | ZMS Reporting
3,Partner Tech_z - Retail Operations (reference),04. Zalando Partner,Private Labels integration M1
3,<Drafts>,,File not visible
3,4. Decide,03. Lounge,Size flags & size recommendations on PDP
3,<Drafts>,,File not visible
3,Partner Communications,04. Zalando Partner,Newsletters Assets
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,Partner Tech - Assortment & Inbound,04. Zalando Partner,Quality at source PL
3,Partner Tech - Assortment & Inbound,04. Zalando Partner,Predictive Assortment Performance Dashboard
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,Partner Tech_z - Connected Retail (reference),04. Zalando Partner,Journey Map Template // Connected Retail
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,Partner Tech_z - Connected Retail (reference),04. Zalando Partner,Offboarding // Zalevala
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,Fulfillment - Transportation,05. Fulfillment,Invoice Verification (Masterfile)
3,6_Zeos,06. ZEOS,Returns 1.0 Archived files
3,3_ZDS,02. DXC,Asset management
3,<Drafts>,,File not visible
3,"Partner Tech - Partner Offers, Orders, Logistics, Analytics & Steering",04. Zalando Partner,HVAR & Return insights
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,1_CIA - Assortment Data,02. DXC,Master Attributes UI (MAUI)
3,"Partner Tech - Partner Offers, Orders, Logistics, Analytics & Steering",04. Zalando Partner,[ORDER EXPERIENCE] Rapid returns mitigation
3,<Drafts>,,File not visible
3,3_BD_Campaign design,02. DXC,Figma 101 - Campaign Design (2023)
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,1_PRSB,02. DXC,User Account (App) - Retrospective
3,8_Style Advice - Zalon,Workspace not visible,[Zalon Archive] Stylist Side - WS1 - Tech Sprint - Implementing a Login Functionality in Stylist Hub
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,Partner Tech - Tech & Data Foundation,04. Zalando Partner,Self-service reports Emails
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,Partner Tech - Assortment & Inbound,04. Zalando Partner,Buying Home - UX Debt
3,Partner Tech_z - Connected Retail (reference),04. Zalando Partner,Before // Zalevala
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,ZMS PI&D Team,04. Zalando Partner,Partner Journey Mapping - DRAFT
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,3_ZDS,02. DXC,Character illustrations
3,<Drafts>,,File not visible
3,7_Content Solutions,07. Other Units/Initiatives,Design Review Template
3,6_Zeos,06. ZEOS,RTM Consolidated Orders Visibility and Pickup fulfillment
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,<Drafts>,,File not visible
3,Team not visible,,File not visible
3,1_FPX,02. DXC,Product Cards - Ownership Map
3,3_Design Ops,02. DXC,Checklist Workshop
3,Partner Tech - Assortment & Inbound,04. Zalando Partner,[PRISM] Support use cases from Beauty
3,1_PRSB,02. DXC,Design review - FILA
4,3_BD_Campaign design,02. DXC,🗂️ Archive / Campaign Templates
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,3_BD_Campaign design,02. DXC,24_SummerOfSport_Final Layouts
4,<Drafts>,,File not visible
4,Fulfillment - Transportation,05. Fulfillment,Local Components
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,3_BD_Campaign design,02. DXC,EOSS AW22 - HPTO
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,3_BD_Campaign design,02. DXC,BerlinPride_Design_Explorations
4,3_BD_Performance design,02. DXC,Seasonal Refresh Winter 2023 (Brief #4)
4,3_BD_Performance design,02. DXC,Evergreen Stills (pre-automation)
4,3_BD_Campaign design,02. DXC,Spring 23 - Digital Templates
4,3_BD_Campaign design,02. DXC,File not visible
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,3_BD_Campaign design,02. DXC,Holiday22 HPTOs
4,Fulfillment - FFC,05. Fulfillment,Configuration / Sales Channel Scaling
4,Partner Tech_z - Connected Retail (reference),04. Zalando Partner,Focus Day: Zalevala clean up
4,8_Style Advice - Zalon,Workspace not visible,[Zalon Archive] Stylist Side - Miniwork - Error State
4,<Drafts>,,File not visible
4,3_BD_Campaign design,02. DXC,HPTOs
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,3_BD_Performance design,02. DXC,Motion Briefing
4,<Drafts>,,File not visible
4,3_BD_Campaign design,02. DXC,Sales Guidelines
4,Zalando Lounge - S&S Tech,03. Lounge,Curation tool market multi selection
4,<Drafts>,,File not visible
4,3_BD_Campaign design,02. DXC,AT/CH Winter Sports 24/25 Print+Digital
4,<Drafts>,,File not visible
4,3_ZDS,02. DXC,Plus Identity — Milestone 01
4,3_BD_Campaign design,02. DXC,Spring24_Print
4,Collabary,04. Zalando Partner,Collabary Style Guide
4,<Drafts>,,File not visible
4,3_BD_Performance design,02. DXC,Spring/Summer 24 Refresh
4,3_BD_Campaign design,02. DXC,File not visible
4,3_BD_MFA,02. DXC,File not visible
4,<Drafts>,,File not visible
4,3_BD_MFA,02. DXC,File not visible
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,3_BD_Campaign design,02. DXC,DACH_LayoutExplorations
4,<Drafts>,,File not visible
4,1_PRSB,02. DXC,P2 - As is Journey (Copy)
4,"Partner Tech - Partner Offers, Orders, Logistics, Analytics & Steering",04. Zalando Partner,CXM insights
4,3_BD_Campaign design,02. DXC,File not visible
4,3_D&I,02. DXC,Accessibility Annotations Sign Off
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,Partner Communications,04. Zalando Partner,Partner Anniversary Communications
4,ZMS PI&D Team,04. Zalando Partner,Partner activation task force
4,Partner Tech_z - Connected Retail (reference),04. Zalando Partner,Retail Connect - user test - Apr/2021
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,3_BD_Campaign design,02. DXC,Holiday23_Explorations
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,3_BD_Campaign design,02. DXC,Internal Comms Templates
4,<Drafts>,,File not visible
4,3_BD_Campaign design,02. DXC,23 - Campaign Design System Explorations
4,<Drafts>,,File not visible
4,<Drafts>,,Date picker component
4,3_BD_Performance design,02. DXC,Motion Briefing (Copy)
4,<Drafts>,,File not visible
4,3_BD_Campaign design,02. DXC,Spring23 - HPTOs
4,6_Zeos,06. ZEOS,File not visible
4,1_CXP_All,02. DXC,eMail Order Bundling
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,3_BD_MFA,02. DXC,File not visible
4,<Drafts>,,CI Color new proposal
4,3_D&I,02. DXC,Posters
4,<Drafts>,,File not visible
4,3_BD_Campaign design,02. DXC,MSS AW22 - HPTO
4,Partner Tech_z - Zalando Direct (reference),04. Zalando Partner,Win Rate Widget and Landingpage
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,1_Transactions,02. DXC,PGC Peel-Off with QR code
4,3_BD_Campaign design,02. DXC,Additional Assets
4,3_BD_Campaign design,02. DXC,File not visible
4,3_BD_MFA,02. DXC,File not visible
4,3_BD_Performance design,02. DXC,Design Sprints_Template
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,3_BD_Campaign design,02. DXC,File not visible
4,<Drafts>,,File not visible
4,ZZArchive - Goal Based Shopping,03. Lounge,File not visible
4,3_BD_Performance design,02. DXC,Seasonal Refresh Autumn 2023
4,<Drafts>,,File not visible
4,3. Discover,03. Lounge,GBS - Q1 2024
4,Partner Tech_z - Connected Retail (reference),04. Zalando Partner,User test - Data feed & inventory visibility
4,3_BD_Campaign design,02. DXC,Holiday23_FinalLayouts
4,3. Discover,03. Lounge,GBS Squad : Quick wins Q4 2022
4,<Drafts>,,File not visible
4,3_BD_Campaign design,02. DXC,Spotify&Deezer
4,3_BD_Performance design,02. DXC,GDN CTA // New templates // '23
4,1_FPX,02. DXC,QR Code asset
4,3_BD_Performance design,02. DXC,Seasonal Refresh Summer 2023
4,<Drafts>,,File not visible
4,"Partner Tech - Partner Offers, Orders, Logistics, Analytics & Steering",04. Zalando Partner,QA test orders to zDirect
4,3_BD_Campaign design,02. DXC,Holiday23_FinalPlacements
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,6_Zeos,06. ZEOS,File not visible
4,<Drafts>,,Icon documentation template
4,3_BD_MFA,02. DXC,File not visible
4,3_BD_Campaign design,02. DXC,DE Football Activation 24
4,3_BD_Campaign design,02. DXC,Anika
4,<Drafts>,,File not visible
4,3_BD_Campaign design,02. DXC,Digital Standard Formats
4,TRADEBYTE,04. Zalando Partner,File not visible
4,3_BD_Campaign design,02. DXC,Static Meta
4,3_BD_Campaign design,02. DXC,DACH_CampaignLayouts_OOH&Digital
4,5. Convert,03. Lounge,CuCa Reclamation page Q3 2023
4,3_ZDS,02. DXC,Zalando_Plus_Brandbook
4,3_BD_Campaign design,02. DXC,Sales Imagery for Buzz Survey
4,<Drafts>,,File not visible
4,3_BD_Campaign design,02. DXC,Campaign Digital & Print Templates
4,3_BD_Performance design,02. DXC,Winter 23/24 Refresh
4,<Drafts>,,File not visible
4,3_BD_Campaign design,02. DXC,PeggyxCoco_OnsiteCrops
4,3_BD_Campaign design,02. DXC,GenderlessCampaign_LayoutExplorations
4,<Drafts>,,File not visible
4,3_BD_Performance design,02. DXC,Performance Colours
4,Partner Tech - Articles,04. Zalando Partner,Article Creation - Beauty - Concept
4,3_BD_Campaign design,02. DXC,Holiday23_GDN
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,3. Discover,03. Lounge,Modular MyLounge
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,Partner Tech_z - Retail Operations (reference),04. Zalando Partner,Splits into Buying Home
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,3_Sustainability,02. DXC,SC M1 – Claims Architecture workshop
4,3_BD_Performance design,02. DXC,Summer 24 Refresh
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,3_BD_Campaign design,02. DXC,Cyber 23 - HPTOs
4,3_BD_Performance design,02. DXC,Evergreen Stills (pre-automation) (Copy)
4,3_BD_Performance design,02. DXC,Seasonal Refresh Spring/Summer 2023
4,Partner Tech_z - Retail Operations (reference),04. Zalando Partner,Retail Center User Managment_DK_030320
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,3_BD_Campaign design,02. DXC,Holiday23_InternalComms
4,<Drafts>,,File not visible
4,3_BD_MFA,02. DXC,File not visible
4,1_PRSB,02. DXC,Privacy Portal - WEB - 2019
4,3_BD_Campaign design,02. DXC,Holiday23_Masks
4,7_Developer Productivity,07. Other Units/Initiatives,UI suggestion - Sunrise
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,3_BD_Performance design,02. DXC,File not visible
4,3_BD_Campaign design,02. DXC,Spring 24 - Internal Comms
4,2. Activate,03. Lounge,SSO M2 Apps Migration
4,<Drafts>,,File not visible
4,8_Recommerce (Archive),Workspace not visible,Service blueprint
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,3_BD_Campaign design,02. DXC,Gift Card Retail // Assets
4,3_Sustainability,02. DXC,Sus10y Touchpoints
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,3_BD_Campaign design,02. DXC,File not visible
4,Partner Tech_z - Connected Retail (reference),04. Zalando Partner,CR App Reference
4,3_BD_Campaign design,02. DXC,Single'sDay22/HPTOs
4,Partner Tech_z - Zalando Direct (reference),04. Zalando Partner,File not visible
4,4. Decide,03. Lounge,Q2 Product Improvement Ideation Session
4,<Drafts>,,File not visible
4,3_ZDS,02. DXC,Exploration - Design Tokens / Themes / Realms
4,<Drafts>,,File not visible
4,ZMS PI&D Team,04. Zalando Partner,Design Critique | CCM Influencer Experience | 23.02.23
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,Fulfillment - CuCa,05. Fulfillment,File not visible
4,3_BD_Campaign design,02. DXC,HPTOs
4,3. Discover,03. Lounge,Inspire Squad : Quick wins Q4 2022
4,5. Convert,03. Lounge,Empty cart recommendations
4,3_BD_Campaign design,02. DXC,Holiday23_ColourPalette
4,Partner Tech,04. Zalando Partner,[Living document] Zalando Partner Portals Screen Repository
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,4. Decide,03. Lounge,🖍 Explorations
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,3_BD_Campaign design,02. DXC,SoMe Organic
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,1_CXP_All,02. DXC,Exploring Collections Workshop - Collections Navigation Use Case
4,7_Developer Productivity,07. Other Units/Initiatives,User Test - Cyber week 2021 start page
4,Partner Tech_z - Zalando Direct (reference),04. Zalando Partner,Charts Library
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
4,<Drafts>,,File not visible
5,8_Wanderlust,Workspace not visible,Wanderlust - Design Planning
5,8. CFA - Overarching,03. Lounge,File not visible
5,Partner Tech_z - Connected Retail (reference),04. Zalando Partner,Banners
5,<Drafts>,,File not visible
5,"Partner Tech - Partner Offers, Orders, Logistics, Analytics & Steering",04. Zalando Partner,Requesting reactivation
5,1_FPX,02. DXC,PDP + Product Card: UX Audit
5,"Partner Tech - Partner Offers, Orders, Logistics, Analytics & Steering",04. Zalando Partner,Repository – Steering UIs and emails
5,Partner Tech_z - Partner Experience and Growth (PPEG) [ARCHIVE],04. Zalando Partner,File not visible
5,5. Convert,03. Lounge,Lounge CJ (not a POR file)
5,<Drafts>,,File not visible
5,6_Zeos,06. ZEOS,File not visible
5,<Drafts>,,File not visible
5,<Drafts>,,File not visible
5,6_Zeos,06. ZEOS,File not visible
5,<Drafts>,,File not visible
5,1_CXP_All,02. DXC,English for All Markets
5,Team not visible,,File not visible
5,3_ZDS,02. DXC,Campfire EOY animation
5,<Drafts>,,File not visible
5,<Drafts>,,File not visible
5,1_Payments Solutions (ZPS),02. DXC,Untitled
5,<Drafts>,,File not visible
5,<Drafts>,,File not visible
5,<Drafts>,,File not visible
5,Partner Tech,04. Zalando Partner,[PAX WiP] Colors - New Partner Brand
5,<Drafts>,,File not visible
5,8. CFA - Overarching,03. Lounge,Design Sprint Share out short
5,<Drafts>,,File not visible
5,<Drafts>,,File not visible
5,<Drafts>,,File not visible
5,<Drafts>,,File not visible
5,<Drafts>,,File not visible
5,Partner Communications,04. Zalando Partner,Partner Launchpad
5,6_Zeos,06. ZEOS,Notification Center on zDirect
5,<Drafts>,,File not visible
5,<Drafts>,,File not visible
5,ZMS PI&D Team,04. Zalando Partner,Design Critique | 14.12.22 | CCM Partner Experience
5,Partner Tech - Articles,04. Zalando Partner,Attribute Insights - SKU Search - Q3 2025
5,1_Transactions,02. DXC,Reduced VAT - Checkout communication
5,<Drafts>,,File not visible
5,<Drafts>,,File not visible
5,<Drafts>,,File not visible
5,<Drafts>,,File not visible
5,<Drafts>,,File not visible
5,3_Sustainability,02. DXC,SC M1 – content playground
5,<Drafts>,,File not visible
5,Partner Tech_z - Zalando Direct (reference),04. Zalando Partner,Articles - Assortment Monitoring Widget & Landing Page - Concept & Specs
5,<Drafts>,,File not visible
