file_name,component_count,total_instances
Multiple Colours on Catalogue,1,0
Proto persona repository,1,0
Connected Report temporary library,1,0
Quarantine Storage,1,0
New in on My Lounge (Copy),1,0
Customer interests,1,0
TranspOS - Cost Centres,1,0
Support request form,1,0
Scheduling,1,0
Free delivery: pick up points in the Nordics,1,0
[Collections] JTBD Workshop,1,0
Contentful / Fabula UIs,1,0
Daily performance overview,1,0
Illustrations,1,0
New QA flow for zDirect,1,0
Connected Retail - Onsite Visibility for Retailers,1,0
Zalando_Lounge_Brandbook,1,0
[New Icon] Footprint,1,0
🚀 [FEATURE] New Typography tokens - Brand refresh,1,0
Sales Performance,1,0
SSO Tracking,1,0
Design critique template,1,0
Transport Planner,1,0
Discounted Gift Cards - User Flow B2B2C Discounted Gift Cards,1,0
"CXM ideation, 2024",1,0
High Level Flow (Banner Production),1,0
Exploration: Typography,1,0
Video + Main Stage Discussion,1,0
Cost Management,1,0
NMV comparison,1,0
Automatic stock buffer,1,0
🚀 [UPDATE] Android Navbar,1,0
Redesign Plan M1,1,0
Graveyard,1,0
Management tool Reference,1,0
Sneakers & Lifestyle - Crafting hype on PDP,1,0
Z_Pipeline View Drafts (pre library split),1,0
Page Templates Library,1,0
Prio./Steering Service,1,0
Lounge Branding - Typography Design Sprint,1,0
UX Debts NCX-2024,1,0
[ ARCHIVED ] Ways of Figma - Past Explorations,1,0
Cyberweek integration – Aug 2021,1,0
Wireframe UI Kit,1,0
AI Icon Creator,1,0
Old  Components - Components Explorations,1,0
Focus days presentation,1,0
Exploration: Forms,1,0
"Design Jam | 30 Mar, 2023 | Article Selection",1,0
Differentiation between Staging and Production,1,0
Forecasting,1,0
Attribute Xpert UI,1,0
PDQ Skincare - Benchmarks,1,0
Tabs,1,0
Vision Workshop Outcome v 1.0,1,0
Starter File: Pattern,1,0
Business Profile Dashboard,1,0
ZDS Library: Components (BR2+3),1,0
[Icon] Dumbbell,1,0
Content Design System (CDS),1,0
Presentations,1,0
[Brand Home] JTBD,1,0
[Internal Creators] JTBD Workshop,1,0
Tailor Squad : Quick wins Q1 2023,1,0
Story Board,1,0
Yard & Dock Configuration,1,0
Role switcher,1,0
Open House - 2022/06/07 - Column Customisation Button & Indication - Paulina Jedrzejewska,1,0
WMO Consolidation,1,0
Zalevala Journey Mapping - Live prototype,1,0
"Platform Journeys FS to Lounge: spec, flow and prototype",1,0
Plus Membership Cancellation - Confirmation PDF,1,0
Last Mile (Retired/Old Designs),1,0
Z_Application Catalogue (WIP Library),1,0
Dynamic Text,1,0
Library - LUX Inbox,1,0
Middle Mile (Retired/ Old Designs),1,0
Colour & Graphics_Brand Refresh_Sprint_Sept2024 (Copy),1,0
CX / Entry Points Experimentations,1,0
CR + zDirect mockups,1,0
Search - Workfile,1,0
CatEx - Product ID Framework,1,0
Media Matcher,1,0
Inventory for the great unification,1,0
Home x Onboarding,1,0
[FEATURE] Update bkg-tertiary token,1,0
Starter File: Styles & Components,1,0
ALM_Quala & Rhino,1,0
FEATURE 🚀 Update logos for Brand Refresh,1,0
Tablet Membership Designs,1,0
Order history + delivery dates,1,0
Order Management,1,0
_Playground - Zalando Direct,1,0
Brand Refresh_Collected examples_2025 (EH),1,0
Benchmarking exercise,1,0
Default Archives Cover,1,0
Retail Center Design Audit,1,0
CuCa: Chatbot - Returns & Refunds: Milestone 2,1,0
🐛[BUG/FIX] Input message - Icon padding,1,0
[Archive] CRT Reference,1,0
Selection boost-Voucher,1,0
Zalando_Zircle_Brandbook,1,0
UX Audit - Screens,1,0
Usability testing feedback,1,0
[PLM] Supplier Onboarding,1,0
Pricing Clarification Dashboard,1,0
"[Project Name] — Design Playground, [mm.yyyy]",1,0
Chrome extension,1,0
Local Components,1,0
📘 ZEOS Component Library,1,0
Upcoming Campaigns - Floating Module,1,0
Putwall Multisort,1,0
[Zalon Archive] Stylist Side - Stylist Tooling - Automated Logout,1,0
Exploring Collections Workshop - Hypotheses Discussion,1,0
Dashboards Template - Exploration,1,0
Ai Coffee,1,0
Pricing - Manage prices / Pricing UI,1,0
Self Help: Workshop Presentation,1,0
"SVEA/Maksuturva— Design Playground, 2021",1,0
[Zalon Archive] User Side - Zalon - Planned Downtime Courtesy Page,1,0
CXP,1,0
Manual Receive - New Goods,1,0
Retail Centre in ZDDS,1,0
Spec - Library Usability Testings,1,0
Corporate Website_Type Styling_Expoloration_240807,1,0
Newsletters,1,0
Color Usage Mapping & Accessibility Analysis,1,0
DRAFT_Ideations Sales Performance,1,0
[Buckle] Layouts,1,0
Widgets Library,1,0
DMC ID,1,0
AI Learning Hub Stickers,1,0
"Multibanco — Design Playground, 03.2022",1,0
High RR / Archive,1,0
Browse Playground,1,0
Last seen in web PS,1,0
[PLM] Fees overview,1,0
"Payconiq by Bancontact — User Testing: Debrief, 05.2022",1,0
CSD 2024 - OLD,1,0
Cross buyers landing page mobile,1,0
CRT Reference,1,0
Availability Layer Integration B2E Sales & Markets  LMT-3065,1,0
ZRS+ internal exploration,1,0
Unified zDirect menu,1,0
Streetwear Discoverability - Playground,1,0
Holiday 25,1,0
GRE Redesign,1,0
Benchmarking,1,0
Deep dive: ZDS Theming - Demo,1,0
Footer QR code,1,0
Hybrid TB.UI Design System,1,0
Backup -Feb.23 - Library - General 1.56.1 (Copy),1,0
99 - Library - Team & Tools,1,0
[ORDER EXPERIENCE] Pending Orders,1,0
Audit - Toggle button,1,0
Backlog,1,0
Discovery board,1,0
Data Tracking Quick win,1,0
2025 In-store vision map,1,0
Nested Sheet,1,0
Quality Sort App,1,0
Delivery Tracking - Release 2,1,0
CR Design Team - Focus day 11.10,1,0
Communication toolkit use cases,1,0
Error messages,1,0
Ways of Working,1,0
Lorem Ipsy,1,0
Repack,1,0
💡[EXPERIMENTAL] Icon text pairing,1,0
TB.UI Design System,1,0
Face masks,1,0
Clarification Case Overview,1,0
Spec - ⛔ Master Icons and Graphics,1,0
Toolkit,1,0
Highlighted Savings Crazy 8,1,0
2023 Vision Workshop,1,0
[Buckle] Components,1,0
Level 1 Returns,1,0
Quality Apps,1,0
Multichannel visualisation,1,0
00 Article Future Glimpses (Kim WIP),1,0
[Exploration] Dashboards,1,0
Yard and Dock UI Audit,1,0
CC Supplier Inbound,1,0
Audit - Sheet-filters,1,0
Post-purchase email,1,0
Cross buyers landing page web,1,0
MOMAD Design Assets,1,0
Newsletter Assets,1,0
DG - Compliant Storage,1,0
⭐️ Revisiting components,1,0
Community Branding - Templates,1,0
zLife-Redesign_BrandDesign_Suggestions,1,0
BACKUP Spec - ⛔ Master Icons and Graphics 03.2023,1,0
Stakeholder Mapping,1,0
B2B_Paris Beauty Activation_Brand explorations,1,0
Mixing worlds - illustrations,1,0
ZRS+ solution design ideation workshop,1,0
Collection Navigation Discussion,1,0
Focus day / Creative writing & storytelling,1,0
Sort,1,0
Default User Testing Cover,1,0
🚀[FEATURE] Add Radio buttons (Checkout),1,0
Brooks x Zalando video,1,0
[Zalon Archive] User Side - User Journey Map (test),1,0
[ORDER EXPERIENCE] CXM for CR - Deactivated stores in CR Orders Tool,1,0
Printing / Delivery documents - Archive,1,0
[ ARCHIVED ] Ways of Figma - Fashion Store Customer Journey (WIP),1,0
Presentation - CR+zDirect,1,0
Accessibility Specs Onboarding,1,0
Dock Monitor,1,0
"[Project Name] — User Testing, [mm.yyyy]",1,0
🥁 CCP Ad Activation,1,0
Campaigns & Collections - Compiling Insights - 2022,1,0
Refurbishments,1,0
Remove single SKUs from saved article selection LMT-3718,1,0
Archive 1,1,0
🧪 Figma plugins - Test file,1,0
"Payconiq by Bancontact — User Testing: Prototype, 05.2022",1,0
"EPS — Design Playground, 02.2022",1,0
Trend Forecast - minisite wireframe,1,0
Community Branding - Asset sources,1,0
SAS UI,1,0
"GoPay — Design Playground, 01.2022",1,0
Cancellation x old open orders discovery,1,0
CR UX debt mapping,1,0
Inspire Squad : Quick wins Specs Q3 2022,1,0
